upid,well,cell.count,time,cell.line,drug1,drug1.conc,drug1.units
model_H841_k3d_iter_100,F08,784.123,74.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,786.451,74.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,788.785,74.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,791.124,74.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,793.47,75.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,795.822,75.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,798.179,75.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,800.543,75.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,802.913,76.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,805.289,76.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,807.67,76.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,810.058,76.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,812.452,77.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,814.852,77.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,817.258,77.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,819.67,77.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,822.088,78,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,824.513,78.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,826.943,78.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,829.379,78.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,831.822,78.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,834.271,79.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,836.726,79.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,839.187,79.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,841.654,79.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,844.127,80.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,846.607,80.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,849.093,80.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,851.585,80.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,854.083,81.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,856.587,81.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,859.098,81.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,861.615,81.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,864.138,82.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,866.667,82.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,869.203,82.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,871.745,82.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,874.293,83.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,876.847,83.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,879.408,83.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,881.975,83.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,884.548,84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,887.128,84.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,889.714,84.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,892.306,84.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,894.905,84.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,897.51,85.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,900.121,85.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,902.739,85.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,905.363,85.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,907.994,86.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,910.631,86.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,913.274,86.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,915.924,86.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,918.58,87.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,921.243,87.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,923.912,87.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,926.588,87.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,929.27,88.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,931.958,88.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,934.653,88.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,937.354,88.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,940.062,89.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,942.777,89.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,945.498,89.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,948.225,89.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,950.959,90,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,953.699,90.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,956.446,90.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,959.2,90.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,961.96,90.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,964.727,91.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,967.5,91.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,970.28,91.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,973.066,91.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,975.859,92.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,978.659,92.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,981.465,92.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,984.278,92.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,987.097,93.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,989.923,93.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,992.756,93.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,995.595,93.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,998.441,94.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1001.29,94.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1004.15,94.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1007.02,94.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1009.89,95.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1012.77,95.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1015.66,95.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1018.55,95.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1021.45,96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1024.35,96.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1027.27,96.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1030.19,96.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1033.11,96.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1036.05,97.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1038.99,97.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1041.93,97.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1044.89,97.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1047.85,98.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1050.81,98.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1053.79,98.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1056.77,98.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1059.75,99.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1062.75,99.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1065.75,99.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1068.76,99.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1071.77,100.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1074.79,100.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1077.82,100.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1080.85,100.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1083.9,101.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1086.94,101.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1090,101.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1093.06,101.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1096.13,102,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1099.21,102.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1102.29,102.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1105.38,102.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1108.48,102.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1111.58,103.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1114.69,103.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1117.81,103.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1120.93,103.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1124.06,104.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1127.2,104.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1130.35,104.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1133.5,104.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1136.66,105.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1139.82,105.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1142.99,105.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1146.17,105.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1149.36,106.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1152.55,106.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1155.75,106.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1158.96,106.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1162.18,107.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1165.4,107.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1168.63,107.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1171.86,107.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1175.1,108,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1178.35,108.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1181.61,108.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1184.87,108.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1188.14,108.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1191.42,109.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1194.7,109.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1197.99,109.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1201.29,109.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1204.6,110.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1207.91,110.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1211.23,110.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1214.56,110.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1217.89,111.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1221.23,111.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1224.58,111.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1227.93,111.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1231.29,112.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1234.66,112.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1238.04,112.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1241.42,112.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1244.81,113.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1248.21,113.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1251.61,113.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1255.02,113.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1258.44,114,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1261.86,114.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1265.3,114.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1268.74,114.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1272.18,114.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1275.64,115.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1279.1,115.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1282.56,115.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1286.04,115.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1289.52,116.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1293.01,116.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1296.5,116.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1300.01,116.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1303.52,117.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1307.03,117.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1310.56,117.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1314.09,117.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1317.63,118.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1321.17,118.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1324.73,118.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1328.29,118.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1331.85,119.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1335.43,119.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1339.01,119.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1342.6,119.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,F08,1346.19,120,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,300.098,0,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,301.058,0.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,302.02,0.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,302.986,0.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,303.954,0.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,304.926,1.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,305.9,1.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,306.877,1.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,307.857,1.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,308.841,2.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,309.827,2.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,310.816,2.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,311.808,2.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,312.803,3.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,313.802,3.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,314.803,3.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,315.807,3.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,316.814,4.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,317.825,4.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,318.838,4.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,319.855,4.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,320.874,5.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,321.897,5.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,322.923,5.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,323.951,5.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,324.983,6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,326.018,6.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,327.056,6.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,328.098,6.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,329.142,6.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,330.19,7.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,331.24,7.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,332.294,7.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,333.351,7.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,334.411,8.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,335.475,8.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,336.541,8.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,337.611,8.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,338.684,9.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,339.76,9.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,340.84,9.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,341.923,9.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,343.009,10.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,344.098,10.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,345.19,10.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,346.286,10.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,347.385,11.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,348.487,11.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,349.593,11.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,350.702,11.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,351.814,12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,352.93,12.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,354.049,12.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,355.171,12.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,356.297,12.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,357.426,13.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,358.558,13.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,359.694,13.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,360.833,13.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,361.975,14.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,363.121,14.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,364.27,14.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,365.423,14.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,366.579,15.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,367.739,15.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,368.902,15.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,370.069,15.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,371.239,16.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,372.412,16.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,373.589,16.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,374.77,16.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,375.953,17.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,377.141,17.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,378.332,17.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,379.526,17.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,380.724,18,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,381.926,18.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,383.131,18.48,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,384.34,18.72,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,385.552,18.96,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,386.768,19.2,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,387.987,19.44,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,389.21,19.68,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,390.437,19.92,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,391.667,20.16,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,392.901,20.4,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,394.139,20.64,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,395.38,20.88,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,396.625,21.12,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,397.873,21.36,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,399.125,21.6,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,400.381,21.84,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,401.641,22.08,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,402.904,22.32,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,404.171,22.56,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,405.441,22.8,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,406.716,23.04,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,407.994,23.28,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,409.276,23.52,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,410.561,23.76,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,411.851,24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,413.144,24.24,NCIH1048,TAK-901,2.44e-09,M
model_H841_k3d_iter_100,G08,414.441,24.48,NCIH1048,TAK-901,2.44e-09,M
